open_time,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore
1767283500000,87974.77000000,87986.79000000,87941.91000000,87952.94000000,24.37247000,1767283799999,2143882.05933310,9064,7.96078000,700239.05631300,0
1767283800000,87952.93000000,87956.72000000,87914.37000000,87943.53000000,16.78716000,1767284099999,1476306.14722140,7272,3.04644000,267900.71627690,0
1767284100000,87943.52000000,87958.00000000,87901.15000000,87901.16000000,20.57304000,1767284399999,1809044.40809430,6547,8.18171000,719540.32599740,0
1767284400000,87901.16000000,87916.85000000,87879.03000000,87901.15000000,10.38516000,1767284699999,912813.25569690,5701,5.01509000,440804.98661020,0
1767284700000,87901.16000000,87954.34000000,87901.15000000,87954.34000000,10.00242000,1767284999999,879461.81275920,4734,8.94798000,786748.13098190,0
1767285000000,87954.34000000,87992.37000000,87940.52000000,87971.17000000,11.15460000,1767285299999,981264.00932800,5852,6.41709000,564492.57865230,0
1767285300000,87971.16000000,87987.69000000,87957.19000000,87963.49000000,8.88592000,1767285599999,781756.27525730,3487,4.80734000,422943.24602620,0
1767285600000,87963.49000000,87963.50000000,87940.59000000,87940.59000000,9.15457000,1767285899999,805115.26754350,3060,5.95884000,524050.38610210,0
1767285900000,87940.59000000,87987.71000000,87940.59000000,87975.00000000,23.41417000,1767286199999,2059638.71994960,4274,14.71876000,1294693.15043860,0
1767286200000,87975.00000000,87975.00000000,87972.05000000,87972.05000000,2.96139000,1767286499999,260519.60096010,1208,2.21457000,194820.28491420,0
1767286500000,87972.05000000,87988.77000000,87972.05000000,87988.76000000,11.26144000,1767286799999,990756.02639960,2031,7.84647000,690325.38808900,0
1767286800000,87988.77000000,87990.00000000,87976.00000000,87989.99000000,7.18526000,1767287099999,632184.31599760,2512,2.68801000,236492.85112860,0
1767287100000,87990.00000000,88000.65000000,87989.99000000,88000.64000000,6.88715000,1767287399999,606060.59721860,1769,4.31974000,380127.59849610,0
1767287400000,88000.64000000,88075.00000000,88000.64000000,88053.83000000,16.88043000,1767287699999,1486266.40401390,4690,10.58238000,931684.36730610,0
1767287700000,88053.83000000,88087.09000000,88040.00000000,88067.87000000,19.12505000,1767287999999,1684133.17303510,4560,14.95879000,1317225.05341060,0
1767288000000,88067.86000000,88272.00000000,88067.86000000,88200.42000000,75.62152000,1767288299999,6669714.90356030,19668,52.78084000,4654630.21911250,0
1767288300000,88200.41000000,88256.05000000,88169.02000000,88255.49000000,18.73963000,1767288599999,1653160.58546620,7914,10.49372000,925745.12851990,0
1767288600000,88255.48000000,88500.00000000,88255.48000000,88359.30000000,115.58535000,1767288899999,10218511.34467760,31082,71.20958000,6294863.99544330,0
1767288900000,88359.31000000,88442.00000000,88340.87000000,88442.00000000,27.99920000,1767289199999,2474705.79096020,13179,7.97750000,705206.77291570,0
1767289200000,88441.99000000,88490.00000000,88330.17000000,88347.69000000,48.21139000,1767289499999,4263055.50330780,16472,19.57675000,1731270.50042120,0
1767289500000,88347.68000000,88376.54000000,88330.97000000,88333.30000000,17.01463000,1767289799999,1503136.37687070,8529,8.18110000,722733.91416510,0
1767289800000,88333.29000000,88450.00000000,88333.29000000,88378.34000000,33.33139000,1767290099999,2946572.53226220,12203,18.26544000,1614622.92373110,0
1767290100000,88378.34000000,88378.34000000,88289.99000000,88316.37000000,89.50454000,1767290399999,7904426.56126800,8549,34.49386000,3046150.97446350,0
1767290400000,88316.38000000,88364.00000000,88279.28000000,88281.60000000,49.08186000,1767290699999,4335473.78462700,13327,16.59702000,1466061.95326690,0
1767290700000,88281.61000000,88281.61000000,88192.62000000,88259.99000000,45.93222000,1767290999999,4053129.38139850,10461,18.99781000,1676268.58658210,0
1767291000000,88259.99000000,88260.00000000,88170.38000000,88170.38000000,16.05064000,1767291299999,1415778.30881730,11027,5.71716000,504278.68974030,0
1767291300000,88170.38000000,88200.00000000,88142.01000000,88199.99000000,32.73191000,1767291599999,2885943.36663230,7506,11.34582000,1000330.52766270,0
1767291600000,88199.99000000,88259.87000000,88169.02000000,88169.02000000,26.34847000,1767291899999,2324430.45936000,9381,4.98145000,439515.05709310,0
1767291900000,88169.03000000,88169.03000000,88105.08000000,88105.08000000,21.47503000,1767292199999,1892641.18078140,4118,5.18695000,457044.67762030,0
1767292200000,88105.08000000,88130.82000000,88105.08000000,88127.30000000,14.17634000,1767292499999,1249192.99483530,3279,9.59663000,845589.51170210,0
1767292500000,88127.30000000,88179.96000000,88127.29000000,88162.08000000,14.86796000,1767292799999,1310765.63193200,6022,7.68669000,677604.99550810,0
1767292800000,88162.08000000,88175.30000000,88146.24000000,88175.29000000,6.46626000,1767293099999,570056.65936770,3342,4.23442000,373297.52323000,0
1767293100000,88175.29000000,88213.22000000,88175.29000000,88188.86000000,11.31464000,1767293399999,997964.22803150,4569,5.59918000,493818.99419450,0
1767293400000,88188.86000000,88196.93000000,88156.90000000,88156.91000000,12.92622000,1767293699999,1139987.61910940,2972,7.90655000,697297.20920660,0
1767293700000,88156.91000000,88193.95000000,88156.90000000,88193.94000000,6.22011000,1767293999999,548398.00118650,2928,5.82982000,513988.14691760,0
1767294000000,88193.94000000,88193.95000000,88166.42000000,88166.98000000,12.69960000,1767294299999,1119802.99126400,3095,5.15480000,454509.60735950,0
1767294300000,88166.98000000,88175.64000000,88121.17000000,88121.17000000,9.35086000,1767294599999,824399.44432080,3781,2.31698000,204278.20327170,0
1767294600000,88121.17000000,88131.44000000,88062.32000000,88110.78000000,57.44681000,1767294899999,5060672.66666080,5106,14.42651000,1270848.50925310,0
1767294900000,88110.78000000,88147.11000000,88110.78000000,88130.17000000,9.11962000,1767295199999,803753.40968620,3826,4.39203000,387074.99164140,0
1767295200000,88130.17000000,88161.00000000,88130.17000000,88160.98000000,7.80109000,1767295499999,687654.70585240,2832,2.48831000,219327.23684510,0
1767295500000,88160.99000000,88169.03000000,88160.98000000,88166.75000000,7.71355000,1767295799999,680076.50877360,1396,1.78352000,157238.91176530,0
1767295800000,88166.75000000,88166.76000000,88166.75000000,88166.76000000,1.68143000,1767296099999,148246.22287830,613,0.44258000,39020.84464080,0
1767296100000,88166.76000000,88270.18000000,88166.75000000,88270.17000000,21.72869000,1767296399999,1916775.24560860,4493,19.46268000,1716906.82045370,0
1767296400000,88270.17000000,88336.86000000,88270.17000000,88330.68000000,24.83412000,1767296699999,2192913.36081240,6805,17.19805000,1518558.94372590,0
1767296700000,88330.68000000,88380.01000000,88304.07000000,88380.01000000,17.68183000,1767296999999,1561889.16926240,7155,12.63262000,1115909.64706740,0
1767297000000,88380.00000000,88431.23000000,88379.99000000,88401.68000000,33.18410000,1767297299999,2933726.55913750,7277,17.05787000,1507965.45173360,0
1767297300000,88401.69000000,88401.69000000,88335.91000000,88391.15000000,13.42133000,1767297599999,1185917.21357070,4658,6.40432000,565874.46505790,0
1767297600000,88391.16000000,88391.16000000,88307.27000000,88321.75000000,23.41016000,1767297899999,2068496.08527610,7802,6.19153000,547038.36100850,0
1767297900000,88321.76000000,88338.99000000,88320.48000000,88320.58000000,4.55451000,1767298199999,402283.70719420,2041,1.29670000,114536.15772050,0
1767298200000,88320.58000000,88347.53000000,88320.57000000,88337.59000000,13.86672000,1767298499999,1224875.91982290,4184,7.18962000,635052.66636780,0
1767298500000,88337.60000000,88365.20000000,88337.59000000,88365.19000000,6.49739000,1767298799999,574002.90017920,3684,4.97978000,439931.10501810,0
1767298800000,88365.20000000,88365.20000000,88317.09000000,88342.95000000,17.66394000,1767299099999,1560378.31234040,6893,11.12652000,982823.97569650,0
1767299100000,88342.95000000,88364.34000000,88342.95000000,88364.33000000,3.66333000,1767299399999,323658.80958250,1472,2.07217000,183078.02905190,0
1767299400000,88364.33000000,88364.34000000,88313.86000000,88324.07000000,7.04828000,1767299699999,622605.60246040,3860,2.20802000,195012.11180580,0
1767299700000,88324.06000000,88324.07000000,88279.58000000,88289.15000000,6.71459000,1767299999999,592900.41841740,4468,1.10277000,97361.92876640,0
1767300000000,88289.15000000,88318.29000000,88240.00000000,88241.73000000,28.51433000,1767300299999,2517290.60018840,7476,5.94764000,525125.49812180,0
1767300300000,88241.73000000,88280.94000000,88241.72000000,88275.20000000,12.30310000,1767300599999,1085833.78925260,2503,8.82275000,778637.30662470,0
1767300600000,88275.20000000,88275.21000000,88245.45000000,88267.06000000,8.62285000,1767300899999,761051.77853230,2307,3.35548000,296131.93676470,0
1767300900000,88267.07000000,88267.07000000,88258.12000000,88258.12000000,2.53607000,1767301199999,223840.50164480,1436,0.74150000,65448.08214400,0
1767301200000,88258.12000000,88261.56000000,88258.12000000,88261.55000000,9.75466000,1767301499999,860930.40667880,1395,8.76033000,773171.33989990,0
1767301500000,88261.55000000,88313.06000000,88254.08000000,88313.06000000,17.90512000,1767301799999,1580612.61867810,4944,13.30740000,1174799.53737260,0
1767301800000,88313.06000000,88447.84000000,88313.05000000,88387.32000000,22.30877000,1767302099999,1971989.71265180,9633,16.44150000,1453270.52201860,0
1767302100000,88387.31000000,88387.32000000,88360.00000000,88361.97000000,8.93214000,1767302399999,789318.27990320,4438,4.56459000,403357.55777640,0
1767302400000,88361.98000000,88370.82000000,88361.00000000,88370.81000000,9.64719000,1767302699999,852446.61846630,1444,4.39176000,388066.11440110,0
1767302700000,88370.82000000,88399.37000000,88370.81000000,88377.04000000,13.43367000,1767302999999,1187322.04361110,3341,5.42850000,479783.04489790,0
1767303000000,88377.05000000,88397.04000000,88355.09000000,88355.10000000,17.94311000,1767303299999,1585623.42981210,4244,8.36096000,738842.61628800,0
1767303300000,88355.09000000,88384.75000000,88355.09000000,88357.18000000,12.66400000,1767303599999,1119044.79541270,4563,4.25577000,376050.82071920,0
1767303600000,88357.18000000,88380.34000000,88326.23000000,88326.24000000,21.53722000,1767303899999,1903076.65351340,5778,6.77157000,598333.98178550,0
1767303900000,88326.24000000,88351.61000000,88297.15000000,88351.60000000,16.16024000,1767304199999,1427132.70530950,6492,6.96204000,614872.07554120,0
1767304200000,88351.61000000,88398.06000000,88351.60000000,88386.16000000,11.74697000,1767304499999,1038198.84417030,5014,7.34630000,649235.54248210,0
1767304500000,88386.15000000,88386.16000000,88377.52000000,88377.67000000,6.53896000,1767304799999,577911.17767110,1641,3.77402000,333545.05724500,0
1767304800000,88377.67000000,88448.00000000,88377.67000000,88448.00000000,23.70123000,1767305099999,2095813.35802720,6085,16.96027000,1499669.36821100,0
1767305100000,88448.00000000,88594.62000000,88447.99000000,88528.72000000,145.95779000,1767305399999,12923654.61772290,11236,117.72247000,10422640.71952740,0
1767305400000,88528.72000000,88550.59000000,88478.56000000,88516.19000000,37.34266000,1767305699999,3305635.05347980,5831,11.39760000,1008859.31576840,0
1767305700000,88516.19000000,88516.19000000,88495.44000000,88495.44000000,13.91356000,1767305999999,1231508.65089410,2218,2.35824000,208711.02704340,0
1767306000000,88495.45000000,88534.13000000,88473.26000000,88522.50000000,33.81724000,1767306299999,2993069.58126550,3707,15.37044000,1360324.44385280,0
1767306300000,88522.50000000,88583.51000000,88522.50000000,88532.74000000,45.29045000,1767306599999,4011182.00998690,8082,14.30408000,1266760.12270340,0
1767306600000,88532.74000000,88592.00000000,88527.13000000,88537.25000000,38.62199000,1767306899999,3420581.87705560,7312,16.20994000,1435496.45370530,0
1767306900000,88537.24000000,88537.25000000,88429.10000000,88489.26000000,21.59346000,1767307199999,1910287.93517270,7731,7.53511000,666536.07108480,0
1767307200000,88489.26000000,88584.27000000,88472.49000000,88584.26000000,19.38067000,1767307499999,1715838.40474670,8061,7.17407000,635171.68904570,0
1767307500000,88584.26000000,88616.81000000,88539.26000000,88616.81000000,28.99656000,1767307799999,2568829.51425220,9487,22.97094000,2035039.81639440,0
1767307800000,88616.81000000,88662.25000000,88611.30000000,88662.24000000,32.16096000,1767308099999,2850796.17362490,6531,22.39621000,1985243.38943890,0
1767308100000,88662.25000000,88699.99000000,88645.56000000,88645.57000000,33.45397000,1767308399999,2966506.55431330,6634,19.47481000,1726956.61091120,0
1767308400000,88645.57000000,88765.68000000,88492.46000000,88492.47000000,124.00399000,1767308699999,10990410.70516290,26638,50.84431000,4507640.65975560,0
1767308700000,88492.47000000,88623.36000000,88474.63000000,88618.82000000,22.05374000,1767308999999,1953162.40477860,9609,14.67471000,1299658.70749040,0
1767309000000,88618.83000000,88641.36000000,88556.48000000,88580.00000000,22.11403000,1767309299999,1959182.47381750,9491,9.52383000,843770.51512110,0
1767309300000,88580.00000000,88700.00000000,88579.99000000,88688.34000000,18.87701000,1767309599999,1673704.97537320,7391,11.28454000,1000435.49670340,0
1767309600000,88688.35000000,88791.22000000,88688.34000000,88767.66000000,153.67606000,1767309899999,13640663.46304800,7676,78.56270000,6972322.55314830,0
1767309900000,88767.65000000,88767.66000000,88720.00000000,88735.06000000,20.28554000,1767310199999,1800389.81385700,2725,2.68238000,238014.83230150,0
1767310200000,88735.06000000,88812.99000000,88735.06000000,88764.43000000,31.67223000,1767310499999,2812183.29081760,6707,16.74130000,1486388.33735310,0
1767310500000,88764.42000000,88819.80000000,88764.42000000,88780.59000000,41.05141000,1767310799999,3645217.56435110,4252,16.32821000,1449830.48886850,0
1767310800000,88780.60000000,88875.01000000,88780.59000000,88875.01000000,55.59744000,1767311099999,4938293.59047320,4966,45.51673000,4042989.75971120,0
1767311100000,88875.00000000,88919.45000000,88753.45000000,88781.04000000,51.77831000,1767311399999,4601376.14187250,11295,19.20653000,1707206.13645400,0
1767311400000,88781.04000000,88866.78000000,88764.38000000,88834.00000000,27.46778000,1767311699999,2439540.98831440,4473,15.36140000,1364214.58939690,0
1767311700000,88834.01000000,88847.94000000,88821.64000000,88839.04000000,24.47500000,1767311999999,2174289.25530380,4742,9.86152000,876041.51387330,0
1767312000000,88839.05000000,88890.09000000,88720.00000000,88720.00000000,79.95939000,1767312299999,7102441.39426190,17546,33.47163000,2973597.33872640,0
1767312300000,88720.00000000,88759.84000000,88603.38000000,88616.59000000,55.57661000,1767312599999,4928352.13162190,16734,18.83533000,1669971.71879410,0
1767312600000,88616.60000000,88661.51000000,88603.07000000,88633.61000000,25.20828000,1767312899999,2234192.60189930,8054,17.03999000,1510225.85108170,0
1767312900000,88633.61000000,88661.50000000,88594.39000000,88610.73000000,15.09183000,1767313199999,1337577.49121610,5283,5.58496000,495032.11582310,0
1767313200000,88610.72000000,88721.56000000,88610.72000000,88691.28000000,35.28802000,1767313499999,3129480.29642040,7699,19.46203000,1725811.46427500,0
1767313500000,88691.29000000,88719.86000000,88666.31000000,88715.27000000,14.36383000,1767313799999,1274081.60689970,5873,6.84703000,607324.22400900,0
1767313800000,88715.26000000,88877.12000000,88715.26000000,88826.01000000,57.98720000,1767314099999,5151286.63889300,11915,40.88648000,3631957.46086500,0
1767314100000,88826.00000000,88829.35000000,88748.00000000,88748.01000000,20.46871000,1767314399999,1817735.99129500,4789,9.46414000,840582.67722140,0
1767314400000,88748.00000000,88748.00000000,88650.34000000,88697.22000000,51.50710000,1767314699999,4567854.79682540,8519,13.93780000,1235937.91154960,0
1767314700000,88697.22000000,88849.00000000,88697.21000000,88833.59000000,54.70496000,1767314999999,4858524.02903000,14118,30.97265000,2750677.63779440,0
1767315000000,88833.60000000,88887.83000000,88760.00000000,88794.30000000,28.67910000,1767315299999,2547853.67482940,9865,10.31042000,915941.48438610,0
1767315300000,88794.29000000,88833.97000000,88766.07000000,88833.97000000,9.89255000,1767315599999,878452.78873820,5335,4.72085000,419226.31059690,0
1767315600000,88833.96000000,88877.12000000,88750.01000000,88766.01000000,30.19202000,1767315899999,2681180.77398840,9594,14.81413000,1315461.41685080,0
1767315900000,88766.00000000,88815.50000000,88737.24000000,88749.56000000,14.62453000,1767316199999,1298495.64206760,6213,7.85352000,697291.04776180,0
1767316200000,88749.56000000,88814.63000000,88749.55000000,88759.85000000,15.11236000,1767316499999,1341917.69015010,6055,8.77261000,778950.72662100,0
1767316500000,88759.85000000,88759.86000000,88681.00000000,88715.27000000,15.26512000,1767316799999,1354300.60341410,8314,3.22487000,286114.27402880,0
1767316800000,88715.26000000,88755.56000000,88688.95000000,88704.62000000,30.81073000,1767317099999,2733580.63350360,6454,12.07549000,1071389.73192080,0
1767317100000,88704.63000000,88719.92000000,88690.00000000,88690.00000000,8.42281000,1767317399999,747170.05145880,3523,3.64843000,323640.55017870,0
1767317400000,88690.01000000,88710.48000000,88590.20000000,88602.63000000,37.94465000,1767317699999,3363626.92840830,7801,8.46784000,750710.00899690,0
1767317700000,88602.62000000,88610.00000000,88525.73000000,88584.75000000,45.89670000,1767317999999,4064859.01656280,9456,23.46731000,2078501.62999150,0
1767318000000,88584.74000000,88646.50000000,88584.74000000,88637.02000000,10.20234000,1767318299999,904112.80830270,3280,7.33995000,650437.08700490,0
1767318300000,88637.02000000,88646.50000000,88573.64000000,88621.37000000,13.60165000,1767318599999,1205332.42555980,5992,6.36683000,564203.85813450,0
1767318600000,88621.37000000,88668.61000000,88621.37000000,88634.95000000,14.83199000,1767318899999,1314782.46232470,4248,8.69518000,770765.25421750,0
1767318900000,88634.94000000,88639.89000000,88626.80000000,88639.89000000,5.48183000,1767319199999,485885.27839960,1439,3.84129000,340478.22464340,0
1767319200000,88639.89000000,88665.10000000,88538.67000000,88577.92000000,25.35053000,1767319499999,2245724.60460380,9288,8.49128000,752239.46330580,0
1767319500000,88577.92000000,88600.62000000,88435.52000000,88471.89000000,31.36639000,1767319799999,2775789.40435100,13083,10.17933000,900658.29849930,0
1767319800000,88471.90000000,88491.97000000,88471.89000000,88484.76000000,10.71445000,1767320099999,948038.72905290,3172,8.62297000,762975.24194020,0
1767320100000,88484.76000000,88503.79000000,88423.00000000,88503.79000000,40.70260000,1767320399999,3600619.19976740,7185,28.11165000,2486832.73825530,0
1767320400000,88503.78000000,88537.90000000,88379.88000000,88422.55000000,30.23480000,1767320699999,2674049.31210660,13447,13.32303000,1178522.65100150,0
1767320700000,88422.56000000,88451.00000000,88406.07000000,88421.94000000,12.48649000,1767320999999,1104181.64733810,4483,7.17364000,634366.02301470,0
1767321000000,88421.95000000,88450.84000000,88412.35000000,88450.84000000,22.31947000,1767321299999,1973691.06689350,5680,13.86488000,1226099.58840410,0
1767321300000,88450.84000000,88476.97000000,88436.40000000,88462.18000000,15.42803000,1767321599999,1364675.81450490,3577,10.99269000,972327.91715230,0
1767321600000,88462.19000000,88519.71000000,88462.18000000,88488.84000000,16.04731000,1767321899999,1420004.68597680,5345,11.51476000,1018893.97696080,0
1767321900000,88488.85000000,88548.11000000,88472.49000000,88548.10000000,18.41975000,1767322199999,1630416.18996340,6525,12.91943000,1143576.43341770,0
1767322200000,88548.10000000,88643.38000000,88548.10000000,88610.74000000,20.39375000,1767322499999,1806935.88557230,4401,16.19477000,1434822.23067000,0
1767322500000,88610.73000000,88637.03000000,88604.16000000,88637.03000000,10.34695000,1767322799999,916925.71350230,4334,4.63016000,410321.73951120,0
1767322800000,88637.02000000,88651.00000000,88573.64000000,88589.92000000,24.87451000,1767323099999,2203897.77899480,8805,12.82308000,1136206.05043960,0
1767323100000,88589.93000000,88819.35000000,88589.93000000,88754.70000000,41.31360000,1767323399999,3665568.40927780,15183,34.61179000,3070629.93589900,0
1767323400000,88754.71000000,88972.35000000,88754.70000000,88963.05000000,57.25504000,1767323699999,5089263.43091300,17579,46.49521000,4132899.36062130,0
1767323700000,88963.04000000,88978.28000000,88819.79000000,88858.00000000,61.15468000,1767323999999,5436798.82314120,18464,29.64781000,2635589.62508800,0
1767324000000,88857.99000000,88859.42000000,88812.86000000,88819.80000000,23.12380000,1767324299999,2054233.56831260,6443,11.63485000,1033626.41503810,0
1767324300000,88819.80000000,88900.00000000,88819.79000000,88879.49000000,26.23519000,1767324599999,2331584.46262940,8094,10.77788000,957871.05113820,0
1767324600000,88879.49000000,88938.91000000,88851.46000000,88851.47000000,31.40572000,1767324899999,2792021.74370910,10815,16.05116000,1426956.36642300,0
1767324900000,88851.47000000,88978.28000000,88844.01000000,88962.37000000,28.22988000,1767325199999,2509973.82559520,8606,19.14712000,1702349.17493290,0
1767325200000,88962.37000000,89116.31000000,88960.00000000,88973.49000000,146.46051000,1767325499999,13039769.04494580,29544,105.45426000,9388775.93729290,0
1767325500000,88973.49000000,89095.06000000,88973.49000000,89052.14000000,57.46474000,1767325799999,5115907.10911220,15512,31.32007000,2788289.93853470,0
1767325800000,89052.14000000,89097.93000000,89052.14000000,89089.58000000,33.29022000,1767326099999,2965552.51402100,9934,15.19102000,1353216.69157210,0
1767326100000,89089.58000000,89120.01000000,88873.11000000,88950.65000000,139.32864000,1767326399999,12398984.75995740,23304,75.70981000,6738128.65716260,0
1767326400000,88950.64000000,88992.00000000,88880.00000000,88880.00000000,50.65328000,1767326699999,4506209.93245000,15054,24.46610000,2176639.10288680,0
1767326700000,88880.01000000,88915.46000000,88819.79000000,88844.45000000,29.20131000,1767326999999,2595353.07720980,12249,12.68511000,1127467.28662860,0
1767327000000,88844.46000000,88882.07000000,88807.85000000,88813.01000000,30.47650000,1767327299999,2707360.59935820,11439,11.83986000,1051825.82295760,0
1767327300000,88813.01000000,88841.05000000,88813.01000000,88819.80000000,11.92270000,1767327599999,1059023.15189270,7029,3.85218000,342160.43176580,0
1767327600000,88819.80000000,88822.10000000,88731.88000000,88796.67000000,18.54513000,1767327899999,1646347.38295790,10049,10.87976000,965832.93745640,0
1767327900000,88796.67000000,88811.78000000,88692.83000000,88736.79000000,27.05687000,1767328199999,2401155.77964280,9658,9.35480000,830010.88618110,0
1767328200000,88736.79000000,88809.08000000,88736.20000000,88806.36000000,14.20747000,1767328499999,1261286.88324630,8352,6.51473000,578312.63079750,0
1767328500000,88806.36000000,88831.84000000,88786.57000000,88819.79000000,10.68020000,1767328799999,948535.11735600,4401,6.30035000,559544.78887060,0
1767328800000,88819.80000000,88837.04000000,88719.99000000,88720.00000000,20.52683000,1767329099999,1822509.77791860,7452,4.57205000,405999.98694060,0
1767329100000,88719.99000000,88742.29000000,88702.11000000,88706.78000000,15.40642000,1767329399999,1366837.95110810,5832,6.90408000,612500.58045460,0
1767329400000,88706.78000000,88774.84000000,88706.78000000,88715.27000000,23.54860000,1767329699999,2089930.50975330,9480,14.46595000,1283841.43977820,0
1767329700000,88715.27000000,88715.27000000,88629.00000000,88637.64000000,35.23956000,1767329999999,3124932.30124260,5616,7.98382000,707843.18824620,0
1767330000000,88637.64000000,88666.01000000,88629.00000000,88661.60000000,17.45967000,1767330299999,1547788.46096210,6831,8.87706000,786925.80717680,0
1767330300000,88661.60000000,88696.80000000,88661.60000000,88696.80000000,8.46634000,1767330599999,750839.49174970,3680,6.59193000,584615.98876440,0
1767330600000,88696.79000000,88710.24000000,88666.20000000,88670.04000000,15.23735000,1767330899999,1351418.06574670,2998,8.61260000,763861.56823800,0
1767330900000,88670.04000000,88760.00000000,88670.04000000,88753.78000000,11.34264000,1767331199999,1006418.64110140,5714,7.36232000,653208.42684980,0
1767331200000,88753.78000000,88753.78000000,88610.73000000,88631.20000000,22.75166000,1767331499999,2017299.63527010,8686,6.41703000,568860.21651560,0
1767331500000,88631.19000000,88631.20000000,88583.52000000,88583.52000000,9.07176000,1767331799999,803777.73127620,4103,2.45449000,217459.87097740,0
1767331800000,88583.53000000,88614.72000000,88576.56000000,88614.72000000,10.45061000,1767332099999,925863.69773680,4268,7.91103000,700890.33700840,0
1767332100000,88614.71000000,88688.65000000,88614.71000000,88658.57000000,17.72048000,1767332399999,1571103.52505970,5824,11.50450000,1019923.81315690,0
1767332400000,88658.57000000,88694.24000000,88658.57000000,88684.22000000,14.84618000,1767332699999,1316529.62938240,4058,10.31833000,914998.59160860,0
1767332700000,88684.22000000,88745.13000000,88684.21000000,88713.62000000,42.58457000,1767332999999,3777570.36182240,4801,29.88675000,2651073.27456360,0
1767333000000,88713.63000000,88787.56000000,88713.62000000,88775.96000000,29.50309000,1767333299999,2619082.81184840,4849,26.35819000,2339902.54970660,0
1767333300000,88775.96000000,88787.55000000,88739.99000000,88765.20000000,24.48174000,1767333599999,2173134.88353370,3759,7.06909000,627481.16925970,0
1767333600000,88765.21000000,88859.68000000,88715.44000000,88789.33000000,73.18102000,1767333899999,6496160.71809630,12116,25.99397000,2307932.86642280,0
1767333900000,88789.33000000,88800.00000000,88729.14000000,88751.29000000,14.76498000,1767334199999,1310484.60878080,6676,6.36559000,564964.96240980,0
1767334200000,88751.30000000,88815.10000000,88751.29000000,88791.24000000,10.94264000,1767334499999,971578.07961620,4484,7.30393000,648449.84240080,0
1767334500000,88791.23000000,88841.61000000,88790.00000000,88841.61000000,7.98504000,1767334799999,709120.71711220,4324,5.47713000,486408.30903810,0
1767334800000,88841.60000000,88885.37000000,88820.91000000,88870.92000000,24.14067000,1767335099999,2145126.80703840,4666,17.18863000,1527398.43861020,0
1767335100000,88870.92000000,88924.33000000,88856.58000000,88922.22000000,25.33356000,1767335399999,2251865.05759590,4672,16.96863000,1508232.23365790,0
1767335400000,88922.22000000,88958.00000000,88920.26000000,88945.21000000,20.10492000,1767335699999,1788116.89400780,5767,8.46575000,752898.39406730,0
1767335700000,88945.21000000,89032.01000000,88937.65000000,89030.50000000,24.26079000,1767335999999,2158945.07530020,5344,18.09583000,1610341.50043520,0
1767336000000,89030.51000000,89079.44000000,88978.27000000,88978.27000000,38.43870000,1767336299999,3422612.23229070,11648,18.46267000,1644040.39911840,0
1767336300000,88978.27000000,89042.75000000,88968.11000000,89000.00000000,11.79985000,1767336599999,1050329.75326270,7701,6.74809000,600662.21050550,0
1767336600000,88999.99000000,89038.37000000,88999.99000000,89009.74000000,14.98042000,1767336899999,1333445.71024970,4149,6.77719000,603229.71906710,0
1767336900000,89009.73000000,89020.46000000,88924.32000000,88935.04000000,25.43247000,1767337199999,2262795.85559690,9056,7.44939000,662793.22023000,0
1767337200000,88935.05000000,88993.63000000,88935.04000000,88964.24000000,26.32915000,1767337499999,2342578.94681650,7214,15.45400000,1374958.78554280,0
1767337500000,88964.24000000,89008.99000000,88964.24000000,89008.98000000,6.78235000,1767337799999,603629.39369920,3076,4.07158000,362363.55992200,0
1767337800000,89008.99000000,89068.62000000,88999.36000000,89046.13000000,38.39491000,1767338099999,3418277.34340380,6833,29.86373000,2658679.99003920,0
1767338100000,89046.13000000,89046.14000000,88924.32000000,88996.05000000,46.93948000,1767338399999,4176677.11114490,9471,20.72660000,1844291.60317800,0
1767338400000,88996.05000000,89019.37000000,88964.09000000,88985.84000000,17.64933000,1767338699999,1570650.56726170,6930,8.97495000,798708.05076750,0
1767338700000,88985.83000000,88985.84000000,88862.38000000,88903.35000000,37.13438000,1767338999999,3301723.70356530,11042,15.96980000,1419745.97533250,0
1767339000000,88903.35000000,88921.12000000,88854.93000000,88877.11000000,18.86848000,1767339299999,1677212.18351040,8105,5.04521000,448423.17360480,0
1767339300000,88877.11000000,88877.12000000,88857.99000000,88871.25000000,11.35841000,1767339599999,1009405.42120890,5033,3.48590000,309771.12292660,0
1767339600000,88871.26000000,88898.73000000,88848.00000000,88858.94000000,17.82926000,1767339899999,1584540.34805290,6189,5.30206000,471215.11302560,0
1767339900000,88858.95000000,88891.87000000,88848.06000000,88853.94000000,28.67120000,1767340199999,2548041.96234130,4531,9.22503000,819864.10278250,0
1767340200000,88853.93000000,88891.91000000,88848.00000000,88872.00000000,30.81384000,1767340499999,2738344.45233950,6186,18.41684000,1636563.75311530,0
1767340500000,88872.01000000,88897.65000000,88794.01000000,88857.61000000,106.80039000,1767340799999,9488663.64945810,5612,11.92649000,1059855.33654920,0
1767340800000,88857.60000000,88900.00000000,88758.94000000,88842.10000000,96.74678000,1767341099999,8592434.70853870,9500,15.40339000,1368429.35559110,0
1767341100000,88842.10000000,88978.28000000,88842.09000000,88973.35000000,51.69570000,1767341399999,4597853.33678480,7630,38.99020000,3467811.56106560,0
